-6.922621974046977433e-01,-2.774294096720629543e+00,2.030822652033192899e+00,-6.456761029170561272e-01,-2.348215785157848345e-01,-6.040209248868132486e-01,5.807864064228565049e-01,-1.230364264111096784e+00,-1.395247106625598033e+00,7.650226252271897787e-01,1.516323355411894447e+00,2.226556146770837519e-01,2.363843548916232162e+00,6.676520025762374688e-01,7.893452515732233277e-01,1.031666672102567572e+00,5.019209829173969517e-01,-1.748433515827719498e-01,2.129700852683169277e-01,-1.375263462599661146e+00,-1.792315824632390031e-01,6.383949404332508459e-01,7.079583149797608055e-01,1.017700553594799162e+00,1.288306041355418818e+00,1.105730619420643768e+00,-5.084880599048777761e-01,1.931801699372763137e+00,2.593891730541726393e-01,-1.726780688169968492e-01,-1.862958885573916534e-01,1.810125683314682155e+00,-3.415763317607750094e-01,-2.098545653722011517e-02,-6.553894401929457603e-01,-4.419609531581181194e-01,-4.330604825122960078e-01,8.932753204864031238e-01,-8.974634972759609752e-02,-1.002753127723490900e+00,-1.850029848165921087e-02,1.019356292486284010e+00,1.385947090844550589e+00,-2.206827527704596226e-01,-4.315578150430571247e-01,8.684113704504969888e-01,4.879597605187571130e-01,3.897570913325396624e-01,8.971581850488021814e-01,-8.048557029211750313e-01
-9.894660931053471664e-01,7.915637841012869158e-01,-9.861141295063018397e-01,1.386226757514335439e+00,-1.418368565697002148e-01,-1.058871695378556854e+00,1.293372673245227755e+00,1.692970812774625133e-01,1.269010045049917546e+00,-1.435217997255686440e+00,-5.408153344013370001e-01,1.222642610337867586e+00,-1.021962974234769783e+00,1.806667552750278460e+00,1.652930273598004485e+00,-1.296692207204731107e+00,-1.031072758812016099e+00,-6.388139222342206769e-02,-1.448079631609497708e+00,-8.332043481042886723e-01,-6.475026756214870005e-01,-1.106199033041159074e+00,-1.576212523960369483e+00,6.759803252828340270e-01,8.076846508392029333e-01,7.340905837722075944e-01,-6.392482490431702358e-01,1.009795400754594091e-01,-1.353336396481631398e-01,4.956543374585958284e-01,9.483488953848920877e-01,-1.405813711731881188e+00,-6.295493184786010721e-01,-3.554362604352717003e+00,-1.080537593703055466e+00,-5.961077267885788178e-01,9.565227392097187531e-01,-1.031146017632327938e+00,1.859372876265130037e+00,-3.956103001380736339e-01,1.649782038296652431e-01,-1.854089150254449037e-01,-5.648509268617059320e-02,-4.528509790922548017e-01,-4.177286422229004037e-01,3.703952166305070626e-01,-4.995543628663831615e-01,1.033805318821858776e+00,-6.413653050633594255e-01,1.182629448634991087e+00
7.635556308570563555e-01,-1.419216215549541804e+00,-4.891598156356466442e-01,-1.069986760234908463e+00,-5.434070351848361291e-01,-1.493615745711347920e+00,-1.094049476258791120e+00,-2.777735759813055871e-01,6.345083135749807202e-01,7.111713220320766693e-01,5.487603047542609636e-01,-1.207678741856438087e+00,-5.269714118193341568e-01,-2.359918976525908763e-01,-1.523269585230161149e-01,1.046292908235917363e+00,-1.226857910191080148e+00,-3.255910003775685513e-01,-1.725761604661202320e+00,-5.884259945131673497e-01,3.657973026062685817e-01,6.971762071737047650e-02,-6.978348518358582497e-01,1.402447391293419443e+00,1.175253104143055005e-01,-3.237593389062373705e-01,1.106136024391230377e+00,2.323164043634296655e-02,6.143931758783798269e-01,-1.871345566938945049e-01,1.539852575561350134e+00,-7.686840855557239838e-01,-7.730806803389127513e-01,1.277799009764613691e+00,-1.121842952450519126e+00,-9.810573760594340498e-02,-3.135534259692767667e-01,8.781159776906370951e-01,4.751702205350457064e-01,1.227300055886068497e+00,-7.093899040412844359e-01,1.545898318750485334e+00,1.308626945451519585e+00,-8.566187594232800295e-01,8.960142464713385380e-01,-8.612199627290122450e-01,1.330823839851913715e-01,-1.094318058205403510e+00,1.920493138657943799e-01,1.056004591948602744e+00
2.659400146736259907e-02,-1.666705247812640733e+00,-2.827112533893892388e-01,5.508477996803730070e-01,2.353499063554004983e-02,7.418820398878661626e-01,2.119182974687067456e-01,-5.775045992713022658e-01,4.715533558980171680e-01,4.624902985953597834e-01,-7.330179178702355136e-01,1.135776432083076104e+00,8.969794447612036703e-02,-5.600027388350865554e-01,3.892426043969505756e-01,4.243325690911740888e-02,8.022541283749420882e-02,5.482567108793846566e-01,-4.333670008513013094e-01,-6.527176980257557437e-01,-3.993059668616069091e-01,1.813987391341320254e+00,8.702123407829893686e-01,3.461213042342936030e-01,3.648235295740031581e-01,-1.919102474226098143e-01,-3.927664456864760623e-01,-1.173541760854309030e-01,1.893984318424553059e-01,-4.007080296989110058e-01,1.873335337716354188e+00,-1.780465466215304771e+00,1.279562406339248559e+00,-1.812497778972975482e+00,-1.888217206555038441e-01,1.910388565876318889e+00,-7.605818637402255167e-01,-1.725023654385268168e+00,3.260686282796568247e-01,2.644066149794400133e-01,-1.259098968308330901e-01,-1.768617369969972097e+00,-1.888077488691921602e+00,-8.626767542259397570e-02,8.948891027377233742e-01,-1.818041478583691584e+00,-1.179964724009410881e+00,1.926103627240980831e+00,-1.311884224289219025e+00,1.927376320146223510e-02
8.501071862473694729e-01,-1.056241009971053302e+00,1.713668651357240114e+00,1.142540172240089635e+00,-8.136147978543356585e-01,-6.196957899963769778e-01,2.997575557599618801e-01,9.057837577042469890e-02,-1.532536684978438535e+00,9.866216399923317670e-01,-1.121957455532129888e+00,8.040046934554320734e-02,4.116450926871815796e-01,1.621920037492944333e+00,-3.506213972489872210e-01,-8.872077627257815013e-01,5.415962036877645103e-01,1.269032192946407900e+00,-1.852783813253705558e+00,-1.316857403438039364e+00,-2.134533522784690440e+00,6.767774074236281301e-01,-3.905929517600350565e-01,1.230900164383613493e+00,-1.667844363499654814e-01,-1.380437290669024764e+00,1.472199538570749144e+00,-2.258910909280463508e-01,-1.046362107353712600e+00,1.859206183028614123e-01,1.258493363243521124e+00,-1.694679941209013219e+00,-3.622668598611080149e-01,1.701243829326658796e-01,9.748213626838041490e-01,1.443839054301616631e-01,4.015126462778120797e-01,-9.396190636270689289e-01,8.645129464541277953e-01,-4.522177647423183400e-01,1.224830608396588083e+00,6.737782874272035816e-02,-2.717110080837813468e-01,4.682087037858918555e-01,7.395611563615015482e-01,-2.707815956914608746e-01,8.747150122136084782e-01,-8.905046586485334537e-01,1.601935293316116837e+00,4.170631584458052710e-01
-1.789911585856592380e+00,-1.093865418925050514e+00,9.603824497943442839e-01,1.171547050765850306e+00,-1.309319698324564740e-01,9.450392850301759795e-01,1.888779614622376479e-01,4.526316241357677961e-02,-5.487487720237195221e-01,-9.708761200384499190e-01,5.856126637400131951e-01,1.568304806562825338e+00,1.668485600814318681e-01,1.110594885807484111e+00,4.335412200417595452e-01,-6.378932606672115257e-01,-3.753852212003647715e-01,5.927282253881170915e-01,1.537734264183189536e-01,1.772254796911880703e+00,-5.752432512956461297e-01,7.879978447790909613e-01,-1.298327957334550975e+00,-1.264884627186910748e-01,3.911592035985184679e-01,1.043064592070548358e+00,1.427143575655480889e+00,7.138547673788880887e-01,2.236104861064181770e-01,8.899785128389310351e-01,-5.245373999246238927e-01,-3.514919598864135186e-01,-6.170414625305498113e-01,-8.060768394841012485e-01,-4.227297541010843762e-01,7.622260248109077874e-02,1.958475012998986131e-01,1.874446679028968221e-01,1.188105828530853225e+00,1.072481985153058037e+00,1.730819849435778046e+00,3.982323239263493853e-01,8.559601797851258409e-01,-6.610604641755990496e-01,-1.171205846028488651e+00,4.786523725494544190e-01,1.318295853362913217e+00,9.554546589620540598e-01,1.361406129334884196e-01,5.636249205326880896e-01
6.334715395057462228e-02,-2.496859759988938332e-01,2.904082660199372445e-01,-5.280273974542654125e-01,5.502731236196486408e-01,1.251978671352470318e+00,4.965058844239123026e-01,1.886466687305730527e+00,2.382416215523955216e+00,-7.817394287861523239e-01,8.332213491345153988e-01,1.775029825084315283e+00,1.076410947844349097e+00,-8.497675906314027250e-01,-2.030326406016689789e-01,-5.749340466656499560e-01,-1.214750517825160747e+00,3.376952628865390049e-02,1.110120540531615241e+00,-1.234709686754364322e+00,3.222134031512626645e-02,-9.778248892098801992e-01,5.718906564321132868e-02,-1.120806685991953267e-01,6.211357878444648817e-01,5.917299151914729993e-01,1.979653640080277222e-01,-8.827122560186074773e-01,-7.376169415507797256e-01,3.247448907107771676e-01,-1.434959144831070788e+00,-2.611340569327466277e+00,-6.689062729234200588e-02,1.987831382928809454e+00,-1.910850748976936908e-01,5.207726095469337318e-02,-1.633310144600778890e-01,3.202104816294569223e-01,-8.337509321305979215e-01,-5.663818998247297509e-01,-8.418803135957111383e-01,1.156116217987136929e+00,-3.428587341512450148e-01,-5.799682261676341044e-01,9.745920080829774124e-01,6.081465231759621837e-01,-9.180661228341466806e-01,-4.415928715145600592e-01,-1.040601699297097005e+00,8.745016066212198957e-01
2.777916759201718433e-01,-1.205460692700562331e-01,-5.285976191675666180e-02,-7.861401125473302387e-02,-6.130901646934887594e-01,-3.244291278213326524e-01,1.009555292088502032e-01,1.474988106303805058e+00,-8.841520465143554164e-01,1.286804892385773336e-01,1.138080621886800453e-01,1.194592860850891780e+00,-2.850145014697058610e-01,5.412869025845673532e-02,1.893652220872029529e-02,6.852005061278666487e-01,1.087230617938933053e+00,-5.353941725145570096e-01,2.975373441353208470e-01,-1.987641220976306966e-01,-1.498706788390622879e+00,1.371958418661643586e+00,-1.128077885188504492e+00,-5.032901514454589664e-01,7.977673076200092472e-02,3.857679561943325175e-01,-4.567492995877329154e-01,-4.480021594827349185e-01,-1.026753648769206384e+00,-4.123789640637529064e-01,-9.135453440355798538e-01,1.285837107479169406e-01,-7.358247849047265809e-01,-7.530705188660369309e-01,6.341416155363795992e-01,3.222596759365420893e-01,4.995517275040919913e-01,1.147808562409525557e+00,1.332265677072123733e+00,-5.653482173755475237e-01,2.657286933691550779e+00,2.443471182663177754e-01,-1.217548232110302470e-01,-7.614005397806714592e-01,5.930958590170627709e-02,-7.412185218522034935e-01,3.574508911958819701e-01,-5.035027858826320868e-01,-6.240731360083959789e-01,7.243232950689659777e-01
-3.686398702594969601e-01,-8.359016072544492859e-01,-7.196949651632215950e-02,-7.167689282994954558e-02,4.072795393011293119e-01,-6.574742980198001741e-01,1.972445748640551944e-01,1.188657091003652244e+00,1.070187281591649775e+00,2.325532294324434979e-01,-8.178961427546589391e-01,-3.716182052287461124e-01,4.599826632895668288e-01,-3.360747568762173509e-02,-6.944768118942691304e-01,2.146378459723189192e+00,-7.851760630536344099e-01,-1.385941444971872327e+00,-1.285539555679523938e+00,-2.925897195918436000e-01,-3.864537836079134231e-03,1.085125092629763977e+00,1.236748464994791470e-02,-1.320633925544125731e+00,1.657255981713966042e+00,2.697515432564328020e-01,-1.151023334178790547e+00,2.600041521199791261e-01,-4.985336718628246566e-01,-1.585101402909443458e+00,2.877989466011717234e-01,-4.520183225612511846e-01,1.037807595026200680e+00,-1.385998795502791037e+00,-1.415537713237838169e+00,-6.783240741448114397e-01,-1.194368252237567374e+00,-5.193512640450767548e-02,1.323385591497058034e+00,1.200662583889712032e+00,-2.037009975315004606e+00,1.977320880396520097e+00,1.867473739830243507e-01,-9.963543600760393915e-01,5.935105801617563959e-01,7.531618250558480554e-01,1.400432051267467504e+00,-5.854406337180618342e-02,1.869464087821601783e-01,1.393843262906538705e+00
-2.093838531088740851e+00,3.137991126075922454e-01,-1.827193977324504059e+00,4.067882432197502118e-01,1.349121530225847243e+00,-2.481034986533248721e-01,-2.112327824175919133e-01,-2.575594619181422740e-01,-8.854457662111491212e-01,-1.992026458405526945e-01,9.437954412781083269e-01,1.201627602208365925e-01,-1.001033901012932326e+00,5.922356096043602802e-01,1.845993140623055639e-01,5.483470842427935477e-01,-6.688987101741681318e-01,-5.451380736483874695e-02,7.970898446026225548e-02,3.022319966505925826e-01,-1.604611115635367513e+00,6.977364285789108833e-02,2.610438638682565649e-01,-9.574690754752237520e-01,8.034943556228274497e-01,1.320280978588270537e+00,1.873298030248406534e-02,-5.893061962552033073e-01,1.766506180427899642e+00,-9.575909280816495839e-01,6.508753256367384443e-01,-1.037056601178006243e+00,-1.044810661250586525e+00,-1.840467235107760280e-01,-2.733303757048708427e-01,8.416413001923218618e-01,-5.122084785613709723e-01,-7.145923870706330505e-02,1.445824756591287397e+00,1.434233931543833718e+00,-2.595443533406968650e-01,1.205605315040505637e-01,-3.460111019025279289e-01,1.623054596024938956e+00,8.387983346460383682e-01,-3.530211338784104980e-01,9.846758002633388962e-01,3.153693833003476908e-03,1.130052110625111350e+00,-9.622693662514026913e-01
